id,prompt,answer,family,subfamily,answer_type,parse_ok,parse_confidence,num_examples,query_raw,group_signature,hard_score,risk_bin,prompt_len_chars,prompt_len_words,answer_len,contains_right_brace,contains_backslash,contains_backtick,is_public_test_overlap,special_chars,query_value_float,estimated_g,estimated_ratio,roman_query_value,bit_query_binary,fit_family,query_hamming_bin,g_bin,answer_decimal_style,ratio_bin,query_bin,near_round_boundary,answer_word_count,token_len_signature,char_overlap_bin,rare_token_flag,unique_char_ratio,token_length_pattern_rare,query_charset_rarity,boxed_safe,template_main,template_main_label,template_subtype,teacher_solver_candidate,auto_solver_predicted_answer,auto_solver_match,verified_trace_ready,example_consistency_ok,selection_tier,audit_priority_score,audit_reasons,analysis_notes,family_analysis_json,suspect_label,bit_simple_family,bit_candidate_signature,bit_independent_unique,bit_bijection_unique,bit_bijection_solution_count,bit_boolean2_unique,bit_boolean3_unique,bit_affine_unique,bit_byte_transform_unique,bit_no_candidate_positions,bit_multi_candidate_positions,bit_byte_transform_names,bit_hybrid_consensus_ready,bit_hybrid_consensus_varset,bit_hybrid_consensus_match_count,bit_hybrid_consensus_prediction_count,bit_structured_formula_name,bit_structured_formula_prediction,bit_structured_formula_matches_gold,bit_structured_formula_match_count,bit_structured_formula_prediction_count,bit_structured_formula_safe_support,bit_structured_formula_safe,text_wordmap_predicted_answer,text_unknown_char_count,text_unknown_chars,text_answer_completion_new_pair_count,text_answer_completion_pairs,symbol_query_operator,symbol_same_operator_example_count,symbol_numeric_formula_name,symbol_numeric_candidate_prediction_count,glyph_multiset_possible,glyph_order_acyclic
5c008804,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
98'21 = 101
07)76 = 0964
91'15 = 07
19@84 = 34
Now, determine the result for: 83@36",52,symbol_equation,equation_transduction,numeric,True,0.94,4,83@36,atypenumeric__alen2__risksafe,1.0,risk_low,194,36,2,False,False,False,False,"'),.:=@",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,52,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""@"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,@,1,comp99_abs_diff_2d,1,False,False
6b769a9e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
56-36 = 821
84{57 = 9953
51+19 = +67
Now, determine the result for: 24+17",+92,symbol_equation,equation_transduction,symbolic,True,0.94,3,24+17,atypesymbolic__alen3__risksafe,1.0,risk_low,184,33,3,False,False,False,False,"'+,-.:={",,,,,,,unknown,,0,unknown,,False,1,3,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,+92,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""prefix_abs_zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""+"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,+,1,comp99_abs_diff_2d,1,False,False
c7a7b13a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
52+61 = 14
59-75 = 83
89+89 = 691
78*61 = 3931
75*28 = 5764
Now, determine the result for: 93-29",35,symbol_equation,equation_transduction,numeric,True,0.94,5,93-29,atypenumeric__alen2__risksafe,2.0,risk_mid,207,39,2,False,False,False,False,"'*+,-.:=",,,,,,,unknown,,0,unknown,,False,1,2,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,35,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,comp99_abs_diff_2d,1,False,False
cde9f7ba,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
17:75 = 821
26?72 = 7226
04[71 = 32
Now, determine the result for: 15[33",81,symbol_equation,equation_transduction,numeric,True,0.94,3,15[33,atypenumeric__alen2__risksafe,1.0,risk_low,183,33,2,False,False,False,False,"',.:=?[",,,,,,,unknown,,0,unknown,,False,1,2,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,81,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""["", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,[,1,comp99_abs_diff_2d,1,False,False
debff779,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55*31 = 617
05-42 = 62
31*27 = 739
45*89 = 3925
59*26 = 1985
Now, determine the result for: 36-41",94,symbol_equation,equation_transduction,numeric,True,0.94,5,36-41,atypenumeric__alen2__risksafe,2.0,risk_mid,208,39,2,False,False,False,False,"'*,-.:=",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,94,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""-"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,-,1,comp99_abs_diff_2d,1,False,False
ef6bc241,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
65[76 = 321
92$58 = $65
95[31 = 27
92'57 = 6712
Now, determine the result for: 73$29",$55,symbol_equation,equation_transduction,symbolic,True,0.94,4,73$29,atypesymbolic__alen3__risksafe,1.0,risk_low,195,36,3,False,False,False,False,"$',.:=[",,,,,,,unknown,,0,unknown,,False,1,3,low,False,0.6666666666666666,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,$55,True,False,True,answer_only_keep,3.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""prefix_abs_zpad2"", ""formula_name"": ""comp99_abs_diff_2d"", ""low_shot"": true, ""query_operator"": ""$"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,$,1,comp99_abs_diff_2d,1,False,False
047c4111,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
19)37 = 18
15$20 = 1520
30)14 = 16
Now, determine the result for: 25$96",2596,symbol_equation,equation_transduction,numeric,True,0.94,3,25$96,atypenumeric__alen4__risksafe,2.0,risk_low,182,33,4,False,False,False,False,"$'),.:=",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,2596,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""$"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,$,1,concat_xy,1,False,False
2a73a462,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
26+56 = +3
86+65 = 21
77+39 = +61
68:37 = 6837
56[59 = 5716
Now, determine the result for: 93:02",9302,symbol_equation,equation_transduction,numeric,True,0.94,5,93:02,atypenumeric__alen4__risksafe,3.0,risk_mid,207,39,4,False,False,False,False,"'+,.:=[",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,9302,True,False,True,answer_only_keep,5.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": "":"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,:,1,concat_xy,1,False,False
35a89469,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
53[40 = 5340
29<13 = 377
92<24 = 2208
75<18 = 1350
Now, determine the result for: 95[25",9525,symbol_equation,equation_transduction,numeric,True,0.94,4,95[25,atypenumeric__alen4__risksafe,2.0,risk_low,198,36,4,False,False,False,False,"',.:<=[",,,,,,,unknown,,0,unknown,,False,1,4,high,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,9525,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""["", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,[,1,concat_xy,1,False,False
372bb422,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
74<46 = <28
43(81 = 4381
61<12 = <49
Now, determine the result for: 75(60",7560,symbol_equation,equation_transduction,numeric,True,0.94,3,75(60,atypenumeric__alen4__risksafe,2.0,risk_low,184,33,4,False,False,False,False,"'(,.:<=",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,7560,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""("", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,(,1,concat_xy,1,False,False
37a2a7ff,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46-53 = 2438
82#10 = 2
67#40 = 27
12/74 = 1274
Now, determine the result for: 84/83",8483,symbol_equation,equation_transduction,numeric,True,0.94,4,84/83,atypenumeric__alen4__risksafe,2.0,risk_low,194,36,4,False,False,False,False,"#',-./:=",,,,,,,unknown,,0,unknown,,False,1,4,high,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,8483,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""/"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,/,1,concat_xy,1,False,False
43837c5b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
90^36 = 18
19*32 = 1932
15<45 = 675
54^25 = 4
Now, determine the result for: 45*72",4572,symbol_equation,equation_transduction,numeric,True,0.94,4,45*72,atypenumeric__alen4__risksafe,2.0,risk_low,193,36,4,False,False,False,False,"'*,.:<=^",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,4572,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""*"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,*,1,concat_xy,1,False,False
5a763686,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
67&82 = 6782
41)47 = 88
12>37 = 25
Now, determine the result for: 74&95",7495,symbol_equation,equation_transduction,numeric,True,0.94,3,74&95,atypenumeric__alen4__risksafe,2.0,risk_low,182,33,4,False,False,False,False,"&'),.:=>",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,7495,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""&"", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,&,1,concat_xy,1,False,False
605e1c08,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
90""19 = 9019
38]92 = 3497
76+73 = 3
Now, determine the result for: 10""20",1020,symbol_equation,equation_transduction,numeric,True,0.94,3,"10""20",atypenumeric__alen4__risksafe,2.0,risk_low,183,33,4,False,False,False,False,"""'+,.:=]",,,,,,,unknown,,0,unknown,,False,1,4,high,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,1020,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""\"""", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,"""",1,concat_xy,1,False,False
6dda26c0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
47-51 = 2396
32[26 = 3226
50*72 = *22
Now, determine the result for: 46[43",4643,symbol_equation,equation_transduction,numeric,True,0.94,3,46[43,atypenumeric__alen4__risksafe,2.0,risk_low,185,33,4,False,False,False,False,"'*,-.:=[",,,,,,,unknown,,0,unknown,,False,1,4,high,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,4643,True,False,True,answer_only_keep,4.0,,symbol_numeric_formula_low_shot,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": true, ""query_operator"": ""["", ""same_operator_example_count"": 1, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,0,0,,False,,0,0,,,False,0,0,0,False,,0,,0,,[,1,concat_xy,1,False,False
